GeneID	TranscriptID.UNKNOWN
ENSMUSG00000043153	ENSMUST00000221177.Crppa
ENSMUSG00000036144	ENSMUST00000041183.Meox2
ENSMUSG00000050103	ENSMUST00000049874.Agmo
ENSMUSG00000050103	ENSMUST00000160390.Agmo
ENSMUSG00000036095	ENSMUST00000040500.Dgkb
ENSMUSG00000004151	ENSMUST00000160244.Etv1
ENSMUSG00000004151	ENSMUST00000095767.Etv1
ENSMUSG00000004151	ENSMUST00000160856.Etv1
ENSMUSG00000004151	ENSMUST00000161980.Etv1
ENSMUSG00000004151	ENSMUST00000159334.Etv1
ENSMUSG00000047446	ENSMUST00000146905.Arl4a
ENSMUSG00000002565	ENSMUST00000078481.Scin
ENSMUSG00000002565	ENSMUST00000002640.Scin
ENSMUSG00000071342	ENSMUST00000095760.Lsmem1
ENSMUSG00000001627	ENSMUST00000001672.Ifrd1
ENSMUSG00000001627	ENSMUST00000165027.Ifrd1
ENSMUSG00000055917	ENSMUST00000069692.Zfp277
ENSMUSG00000055917	ENSMUST00000069637.Zfp277
ENSMUSG00000035954	ENSMUST00000037488.Dock4
ENSMUSG00000035954	ENSMUST00000220912.Dock4
ENSMUSG00000056899	ENSMUST00000132121.Immp2l
ENSMUSG00000036295	ENSMUST00000043884.Lrrn3
ENSMUSG00000014905	ENSMUST00000015049.Dnajb9
ENSMUSG00000036257	ENSMUST00000122902.Pnpla8
ENSMUSG00000036257	ENSMUST00000043082.Pnpla8
ENSMUSG00000036257	ENSMUST00000143771.Pnpla8
ENSMUSG00000020598	ENSMUST00000110748.Nrcam
ENSMUSG00000020598	ENSMUST00000020939.Nrcam
ENSMUSG00000046314	ENSMUST00000053768.Stxbp6
ENSMUSG00000021047	ENSMUST00000021438.Nova1
ENSMUSG00000020950	ENSMUST00000179669.Foxg1
ENSMUSG00000089922	ENSMUST00000110746.Gm43517
ENSMUSG00000002688	ENSMUST00000002765.Prkd1
ENSMUSG00000035293	ENSMUST00000054308.G2e3
ENSMUSG00000035293	ENSMUST00000119211.G2e3
ENSMUSG00000035293	ENSMUST00000121521.G2e3
ENSMUSG00000020952	ENSMUST00000021335.Scfd1
ENSMUSG00000020953	ENSMUST00000164782.Coch
ENSMUSG00000020954	ENSMUST00000013130.Strn3
ENSMUSG00000020954	ENSMUST00000169503.Strn3
ENSMUSG00000020955	ENSMUST00000021338.Ap4s1
ENSMUSG00000035247	ENSMUST00000042052.Hectd1
ENSMUSG00000035247	ENSMUST00000179265.Hectd1
ENSMUSG00000035181	ENSMUST00000040583.Heatr5a
ENSMUSG00000020956	ENSMUST00000085404.Dtd2
ENSMUSG00000020956	ENSMUST00000021339.Dtd2
ENSMUSG00000035148	ENSMUST00000040161.Gpr33
ENSMUSG00000035142	ENSMUST00000040090.Nubpl
ENSMUSG00000035133	ENSMUST00000219443.Arhgap5
ENSMUSG00000061603	ENSMUST00000095737.Akap6
ENSMUSG00000061603	ENSMUST00000219786.Akap6
ENSMUSG00000021010	ENSMUST00000223358.Npas3
ENSMUSG00000021010	ENSMUST00000101432.Npas3
ENSMUSG00000021010	ENSMUST00000223057.Npas3
ENSMUSG00000035105	ENSMUST00000039516.Egln3
ENSMUSG00000044408	ENSMUST00000056228.Sptssa
ENSMUSG00000054302	ENSMUST00000161592.Eapp
ENSMUSG00000054302	ENSMUST00000110713.Eapp
ENSMUSG00000005656	ENSMUST00000005798.Snx6
ENSMUSG00000062929	ENSMUST00000078124.Cfl2
ENSMUSG00000035021	ENSMUST00000038926.Baz1a
ENSMUSG00000035021	ENSMUST00000173433.Baz1a
ENSMUSG00000092233	ENSMUST00000173803.Gm20403
ENSMUSG00000062198	ENSMUST00000021406.2700097O09Rik
ENSMUSG00000073079	ENSMUST00000220578.Srp54a
ENSMUSG00000095595	ENSMUST00000177768.Fam177a
ENSMUSG00000112449	ENSMUST00000110708.Srp54b
ENSMUSG00000094103	ENSMUST00000177978.Fam177a2
ENSMUSG00000079108	ENSMUST00000218879.Srp54c
ENSMUSG00000021022	ENSMUST00000021410.Ppp2r3c
ENSMUSG00000021023	ENSMUST00000184980.Prorp
ENSMUSG00000021023	ENSMUST00000021411.Prorp
ENSMUSG00000021023	ENSMUST00000183475.Prorp
ENSMUSG00000021024	ENSMUST00000163070.Psma6
ENSMUSG00000021024	ENSMUST00000021412.Psma6
ENSMUSG00000021025	ENSMUST00000021413.Nfkbia
ENSMUSG00000063129	ENSMUST00000080123.Aldoart2
ENSMUSG00000045440	ENSMUST00000051857.Insm2
ENSMUSG00000021027	ENSMUST00000220367.Ralgapa1
ENSMUSG00000021027	ENSMUST00000226244.Ralgapa1
ENSMUSG00000021027	ENSMUST00000085385.Ralgapa1
ENSMUSG00000021027	ENSMUST00000219432.Ralgapa1
ENSMUSG00000012076	ENSMUST00000059250.Brms1l
ENSMUSG00000021028	ENSMUST00000021416.Mbip
ENSMUSG00000001496	ENSMUST00000001536.Nkx2-1
ENSMUSG00000058669	ENSMUST00000072631.Nkx2-9
ENSMUSG00000001497	ENSMUST00000153250.Pax9
ENSMUSG00000035472	ENSMUST00000044634.Slc25a21
ENSMUSG00000035472	ENSMUST00000217690.Slc25a21
ENSMUSG00000079104	ENSMUST00000139049.Prps1l3
ENSMUSG00000047022	ENSMUST00000145003.Mipol1
ENSMUSG00000047022	ENSMUST00000123498.Mipol1
ENSMUSG00000047022	ENSMUST00000153137.Mipol1
ENSMUSG00000035451	ENSMUST00000044380.Foxa1
ENSMUSG00000046782	ENSMUST00000172939.Ttc6
ENSMUSG00000035431	ENSMUST00000110671.Sstr1
ENSMUSG00000045930	ENSMUST00000062254.Clec14a
ENSMUSG00000020986	ENSMUST00000021375.Sec23a
ENSMUSG00000020986	ENSMUST00000165134.Sec23a
ENSMUSG00000060121	ENSMUST00000021379.Gemin2
ENSMUSG00000020993	ENSMUST00000021380.Trappc6b
ENSMUSG00000020994	ENSMUST00000021381.Pnn
ENSMUSG00000021000	ENSMUST00000219140.Mia2
ENSMUSG00000035329	ENSMUST00000043204.Fbxo33
ENSMUSG00000035653	ENSMUST00000055815.Lrfn5
ENSMUSG00000035653	ENSMUST00000119481.Lrfn5
ENSMUSG00000043060	ENSMUST00000059833.Fscb
ENSMUSG00000047227	ENSMUST00000058135.Gm527
ENSMUSG00000047227	ENSMUST00000220993.Gm527
ENSMUSG00000020948	ENSMUST00000222508.Klhl28
ENSMUSG00000035614	ENSMUST00000066296.Togaram1
ENSMUSG00000035614	ENSMUST00000223166.Togaram1
ENSMUSG00000035597	ENSMUST00000120580.Prpf39
ENSMUSG00000020949	ENSMUST00000021332.Fkbp3
ENSMUSG00000020949	ENSMUST00000220730.Fkbp3
ENSMUSG00000055884	ENSMUST00000058889.Fancm
ENSMUSG00000047534	ENSMUST00000052201.Mis18bp1
ENSMUSG00000047534	ENSMUST00000124201.Mis18bp1
ENSMUSG00000035560	ENSMUST00000046331.Wdr20rt
ENSMUSG00000060499	ENSMUST00000081908.Rpl10l
ENSMUSG00000034912	ENSMUST00000037181.Mdga2
ENSMUSG00000034912	ENSMUST00000223141.Mdga2
ENSMUSG00000034892	ENSMUST00000037023.Rps29
ENSMUSG00000034883	ENSMUST00000110621.Lrr1
ENSMUSG00000049751	ENSMUST00000054544.Rpl36al
ENSMUSG00000113149	ENSMUST00000223192.Gm49383
ENSMUSG00000043998	ENSMUST00000060579.Mgat2
ENSMUSG00000020973	ENSMUST00000021356.Dnaaf2
ENSMUSG00000113786	ENSMUST00000222699.Gm49384
ENSMUSG00000020974	ENSMUST00000221411.Pole2
ENSMUSG00000020974	ENSMUST00000021359.Pole2
ENSMUSG00000051890	ENSMUST00000063445.Klhdc1
ENSMUSG00000020978	ENSMUST00000021362.Klhdc2
ENSMUSG00000020982	ENSMUST00000021368.Nemf
ENSMUSG00000044147	ENSMUST00000050063.Arf6
ENSMUSG00000049882	ENSMUST00000058639.Vcpkmt
ENSMUSG00000034801	ENSMUST00000035773.Sos2
ENSMUSG00000034801	ENSMUST00000183277.Sos2
ENSMUSG00000034801	ENSMUST00000182396.Sos2
ENSMUSG00000020988	ENSMUST00000021370.L2hgdh
ENSMUSG00000054894	ENSMUST00000220916.Dmac2l
ENSMUSG00000020990	ENSMUST00000021377.Cdkl1
ENSMUSG00000034761	ENSMUST00000110567.Map4k5
ENSMUSG00000034761	ENSMUST00000110570.Map4k5
ENSMUSG00000034761	ENSMUST00000171211.Map4k5
ENSMUSG00000034761	ENSMUST00000049239.Map4k5
ENSMUSG00000021066	ENSMUST00000021466.Atl1
ENSMUSG00000021067	ENSMUST00000021467.Sav1
ENSMUSG00000021068	ENSMUST00000222237.Nin
ENSMUSG00000021068	ENSMUST00000095666.Nin
ENSMUSG00000021068	ENSMUST00000220689.Nin
ENSMUSG00000021068	ENSMUST00000223257.Nin
ENSMUSG00000090121	ENSMUST00000169156.Abhd12b
ENSMUSG00000090121	ENSMUST00000182927.Abhd12b
ENSMUSG00000021069	ENSMUST00000071250.Pygl
ENSMUSG00000021069	ENSMUST00000161083.Pygl
ENSMUSG00000021071	ENSMUST00000110522.Trim9
ENSMUSG00000021071	ENSMUST00000110520.Trim9
ENSMUSG00000021071	ENSMUST00000223160.Trim9
ENSMUSG00000021071	ENSMUST00000222316.Trim9
ENSMUSG00000021072	ENSMUST00000021471.Tmx1
ENSMUSG00000048285	ENSMUST00000057859.Frmd6
ENSMUSG00000021076	ENSMUST00000021479.Actr10
ENSMUSG00000060073	ENSMUST00000160027.Psma3
ENSMUSG00000048118	ENSMUST00000046305.Arid4a
ENSMUSG00000021078	ENSMUST00000021482.Tomm20l
ENSMUSG00000021079	ENSMUST00000021486.Timm9
ENSMUSG00000034601	ENSMUST00000149564.2700049A03Rik
ENSMUSG00000034601	ENSMUST00000045907.2700049A03Rik
ENSMUSG00000044548	ENSMUST00000061273.Dact1
ENSMUSG00000044548	ENSMUST00000150639.Dact1
ENSMUSG00000034574	ENSMUST00000223272.Daam1
ENSMUSG00000034574	ENSMUST00000221317.Daam1
ENSMUSG00000043398	ENSMUST00000050649.Gpr135
ENSMUSG00000019718	ENSMUST00000019862.L3hypdh
ENSMUSG00000005078	ENSMUST00000057257.Jkamp
ENSMUSG00000005078	ENSMUST00000117449.Jkamp
ENSMUSG00000021086	ENSMUST00000021494.Ccdc175
ENSMUSG00000021087	ENSMUST00000078505.Rtn1
ENSMUSG00000021087	ENSMUST00000021497.Rtn1
ENSMUSG00000021090	ENSMUST00000162159.Lrrc9
ENSMUSG00000034501	ENSMUST00000044352.Pcnx4
ENSMUSG00000109482	ENSMUST00000208039.Gm4756
ENSMUSG00000021094	ENSMUST00000021512.Dhrs7
ENSMUSG00000021096	ENSMUST00000021514.Ppm1a
ENSMUSG00000021096	ENSMUST00000222896.Ppm1a
ENSMUSG00000021098	ENSMUST00000110489.4930447C04Rik
ENSMUSG00000021098	ENSMUST00000044000.4930447C04Rik
ENSMUSG00000021099	ENSMUST00000021519.Six6
ENSMUSG00000051367	ENSMUST00000050029.Six1
ENSMUSG00000034460	ENSMUST00000043208.Six4
ENSMUSG00000034460	ENSMUST00000175693.Six4
ENSMUSG00000021103	ENSMUST00000187549.Mnat1
ENSMUSG00000021103	ENSMUST00000021523.Mnat1
ENSMUSG00000034442	ENSMUST00000116420.Trmt5
ENSMUSG00000044712	ENSMUST00000140523.Slc38a6
ENSMUSG00000034435	ENSMUST00000042975.Tmem30b
ENSMUSG00000021108	ENSMUST00000021527.Prkch
ENSMUSG00000021109	ENSMUST00000110461.Hif1a
ENSMUSG00000021109	ENSMUST00000021530.Hif1a
ENSMUSG00000114046	ENSMUST00000221833.Snapc1l
ENSMUSG00000021113	ENSMUST00000021532.Snapc1
ENSMUSG00000044912	ENSMUST00000221220.Syt16
ENSMUSG00000044912	ENSMUST00000238790.Syt16
ENSMUSG00000079061	ENSMUST00000110441.Gm11042
ENSMUSG00000034402	ENSMUST00000042299.Kcnh5
ENSMUSG00000046768	ENSMUST00000118602.Rhoj
ENSMUSG00000046768	ENSMUST00000055390.Rhoj
ENSMUSG00000048982	ENSMUST00000051079.Gphb5
ENSMUSG00000021051	ENSMUST00000021447.Ppp2r5e
ENSMUSG00000021051	ENSMUST00000220035.Ppp2r5e
ENSMUSG00000045690	ENSMUST00000062370.Wdr89
ENSMUSG00000118552	ENSMUST00000238938.AC124742.1
ENSMUSG00000021054	ENSMUST00000021450.Sgpp1
ENSMUSG00000063450	ENSMUST00000044217.Syne2
ENSMUSG00000063450	ENSMUST00000143031.Syne2
ENSMUSG00000021055	ENSMUST00000110421.Esr2
ENSMUSG00000021055	ENSMUST00000101291.Esr2
ENSMUSG00000021055	ENSMUST00000076634.Esr2
ENSMUSG00000021055	ENSMUST00000218621.Esr2
ENSMUSG00000021056	ENSMUST00000021453.Tex21
ENSMUSG00000021056	ENSMUST00000218426.Tex21
ENSMUSG00000021048	ENSMUST00000021443.Mthfd1
ENSMUSG00000021048	ENSMUST00000220046.Mthfd1
ENSMUSG00000021057	ENSMUST00000154078.Akap5
ENSMUSG00000021057	ENSMUST00000095610.Akap5
ENSMUSG00000056459	ENSMUST00000176278.Zbtb25
ENSMUSG00000033454	ENSMUST00000042779.Zbtb1
ENSMUSG00000059970	ENSMUST00000080449.Hspa2
ENSMUSG00000052221	ENSMUST00000063977.Ppp1r36
ENSMUSG00000052609	ENSMUST00000075249.Plekhg3
ENSMUSG00000052609	ENSMUST00000219063.Plekhg3
ENSMUSG00000021061	ENSMUST00000021458.Sptb
ENSMUSG00000021061	ENSMUST00000166101.Sptb
ENSMUSG00000090258	ENSMUST00000041262.Churc1
ENSMUSG00000033373	ENSMUST00000137826.Fntb
ENSMUSG00000042808	ENSMUST00000082431.Gpx2
ENSMUSG00000021062	ENSMUST00000021459.Rab15
ENSMUSG00000021062	ENSMUST00000122419.Rab15
ENSMUSG00000033373	ENSMUST00000041008.Fntb
ENSMUSG00000059436	ENSMUST00000110395.Max
ENSMUSG00000059436	ENSMUST00000082136.Max
ENSMUSG00000059436	ENSMUST00000218640.Max
ENSMUSG00000021065	ENSMUST00000177595.Fut8
ENSMUSG00000099418	ENSMUST00000211288.Gm6657
ENSMUSG00000099418	ENSMUST00000188791.Gm6657
ENSMUSG00000047454	ENSMUST00000052472.Gphn
ENSMUSG00000047454	ENSMUST00000110388.Gphn
ENSMUSG00000056987	ENSMUST00000077968.Fam71d
ENSMUSG00000056987	ENSMUST00000219551.Fam71d
ENSMUSG00000021112	ENSMUST00000082024.Mpp5
ENSMUSG00000021114	ENSMUST00000021536.Atp6v1d
ENSMUSG00000021116	ENSMUST00000071230.Eif2s1
ENSMUSG00000021118	ENSMUST00000021544.Plek2
ENSMUSG00000046157	ENSMUST00000174697.Tmem229b
ENSMUSG00000060716	ENSMUST00000039928.Plekhh1
ENSMUSG00000021120	ENSMUST00000072154.Pigh
ENSMUSG00000021120	ENSMUST00000217998.Pigh
ENSMUSG00000021125	ENSMUST00000021550.Arg2
ENSMUSG00000021124	ENSMUST00000055262.Vti1b
ENSMUSG00000066441	ENSMUST00000161204.Rdh11
ENSMUSG00000066441	ENSMUST00000085254.Rdh11
ENSMUSG00000021123	ENSMUST00000021548.Rdh12
ENSMUSG00000021123	ENSMUST00000122227.Rdh12
ENSMUSG00000066440	ENSMUST00000021547.Zfyve26
ENSMUSG00000059060	ENSMUST00000171210.Rad51b
ENSMUSG00000021127	ENSMUST00000021552.Zfp36l1
ENSMUSG00000015143	ENSMUST00000021554.Actn1
ENSMUSG00000015143	ENSMUST00000167327.Actn1
ENSMUSG00000049106	ENSMUST00000054145.Dcaf5
ENSMUSG00000032705	ENSMUST00000038185.Exd2
ENSMUSG00000021130	ENSMUST00000219993.Galnt16
ENSMUSG00000021131	ENSMUST00000021559.Erh
ENSMUSG00000021131	ENSMUST00000166931.Erh
ENSMUSG00000021131	ENSMUST00000218364.Erh
ENSMUSG00000048833	ENSMUST00000219706.Slc39a9
ENSMUSG00000048833	ENSMUST00000085245.Slc39a9
ENSMUSG00000048833	ENSMUST00000217889.Slc39a9
ENSMUSG00000066438	ENSMUST00000140770.Plekhd1
ENSMUSG00000062961	ENSMUST00000073251.Ccdc177
ENSMUSG00000021133	ENSMUST00000220238.Susd6
ENSMUSG00000021133	ENSMUST00000068519.Susd6
ENSMUSG00000021134	ENSMUST00000094693.Srsf5
ENSMUSG00000021134	ENSMUST00000110354.Srsf5
ENSMUSG00000021135	ENSMUST00000218162.Slc10a1
ENSMUSG00000021135	ENSMUST00000218342.Slc10a1
ENSMUSG00000021136	ENSMUST00000110347.Smoc1
ENSMUSG00000021136	ENSMUST00000021564.Smoc1
ENSMUSG00000021136	ENSMUST00000129362.Smoc1
ENSMUSG00000079055	ENSMUST00000085238.Slc8a3
ENSMUSG00000079055	ENSMUST00000064594.Slc8a3
ENSMUSG00000079055	ENSMUST00000182208.Slc8a3
ENSMUSG00000021139	ENSMUST00000164386.Gm20498
ENSMUSG00000072974	ENSMUST00000062182.Gm4787
ENSMUSG00000072972	ENSMUST00000085319.Adam4
ENSMUSG00000021139	ENSMUST00000166664.Gm20498
ENSMUSG00000091803	ENSMUST00000002757.Cox16
ENSMUSG00000090935	ENSMUST00000163402.Synj2bp
ENSMUSG00000090935	ENSMUST00000169158.Synj2bp
ENSMUSG00000008438	ENSMUST00000008582.Adam21
ENSMUSG00000002679	ENSMUST00000161211.Med6
ENSMUSG00000042734	ENSMUST00000218362.Ttc9
ENSMUSG00000042734	ENSMUST00000036116.Ttc9
ENSMUSG00000042724	ENSMUST00000035987.Map3k9
ENSMUSG00000042724	ENSMUST00000222322.Map3k9
ENSMUSG00000021140	ENSMUST00000221721.Pcnx
ENSMUSG00000021140	ENSMUST00000021567.Pcnx
ENSMUSG00000042700	ENSMUST00000166429.Sipa1l1
ENSMUSG00000042700	ENSMUST00000220963.Sipa1l1
ENSMUSG00000042700	ENSMUST00000222298.Sipa1l1
ENSMUSG00000021219	ENSMUST00000186848.Rgs6
ENSMUSG00000021219	ENSMUST00000185665.Rgs6
ENSMUSG00000021219	ENSMUST00000186458.Rgs6
ENSMUSG00000021219	ENSMUST00000191107.Rgs6
ENSMUSG00000021219	ENSMUST00000185674.Rgs6
ENSMUSG00000021219	ENSMUST00000186323.Rgs6
ENSMUSG00000021221	ENSMUST00000178756.Dpf3
ENSMUSG00000021221	ENSMUST00000177959.Dpf3
ENSMUSG00000021221	ENSMUST00000177801.Dpf3
ENSMUSG00000021222	ENSMUST00000021645.Dcaf4
ENSMUSG00000021222	ENSMUST00000223291.Dcaf4
ENSMUSG00000042628	ENSMUST00000221919.Zfyve1
ENSMUSG00000010608	ENSMUST00000048155.Rbm25
ENSMUSG00000019969	ENSMUST00000041806.Psen1
ENSMUSG00000021223	ENSMUST00000121733.Papln
ENSMUSG00000021223	ENSMUST00000021646.Papln
ENSMUSG00000021224	ENSMUST00000117217.Numb
ENSMUSG00000021224	ENSMUST00000021647.Numb
ENSMUSG00000021224	ENSMUST00000129335.Numb
ENSMUSG00000021224	ENSMUST00000154043.Numb
ENSMUSG00000046791	ENSMUST00000053744.Riox1
ENSMUSG00000090843	ENSMUST00000164935.Heatr4
ENSMUSG00000021226	ENSMUST00000021649.Acot2
ENSMUSG00000072949	ENSMUST00000168120.Acot1
ENSMUSG00000052392	ENSMUST00000021652.Acot4
ENSMUSG00000113475	ENSMUST00000221229.Gm49366
ENSMUSG00000021228	ENSMUST00000120927.Acot3
ENSMUSG00000021228	ENSMUST00000021653.Acot3
ENSMUSG00000042540	ENSMUST00000046422.Acot5
ENSMUSG00000043487	ENSMUST00000056822.Acot6
ENSMUSG00000042523	ENSMUST00000123491.Dnal1
ENSMUSG00000054383	ENSMUST00000061425.Pnma1
ENSMUSG00000042507	ENSMUST00000046266.Elmsan1
ENSMUSG00000072946	ENSMUST00000123614.Ptgr2
ENSMUSG00000072946	ENSMUST00000147363.Ptgr2
ENSMUSG00000072946	ENSMUST00000135001.Ptgr2
ENSMUSG00000042472	ENSMUST00000045931.Zfp410
ENSMUSG00000021234	ENSMUST00000065536.Fam161b
ENSMUSG00000021235	ENSMUST00000110276.Coq6
ENSMUSG00000021235	ENSMUST00000110278.Coq6
ENSMUSG00000021236	ENSMUST00000072061.Entpd5
ENSMUSG00000021236	ENSMUST00000110272.Entpd5
ENSMUSG00000057265	ENSMUST00000081828.Bbof1
ENSMUSG00000098134	ENSMUST00000183146.Rnf113a2
ENSMUSG00000021238	ENSMUST00000085192.Aldh6a1
ENSMUSG00000085793	ENSMUST00000137170.Lin52
ENSMUSG00000021239	ENSMUST00000021665.Vsx2
ENSMUSG00000021239	ENSMUST00000169934.Vsx2
ENSMUSG00000021240	ENSMUST00000223107.Abcd4
ENSMUSG00000021240	ENSMUST00000021666.Abcd4
ENSMUSG00000071235	ENSMUST00000166772.Vrtn
ENSMUSG00000071234	ENSMUST00000095550.Syndig1l
ENSMUSG00000021242	ENSMUST00000021668.Npc2
ENSMUSG00000021241	ENSMUST00000021667.Isca2
ENSMUSG00000002020	ENSMUST00000002073.Ltbp2
ENSMUSG00000002020	ENSMUST00000110254.Ltbp2
ENSMUSG00000002020	ENSMUST00000163189.Ltbp2
ENSMUSG00000042350	ENSMUST00000043169.Arel1
ENSMUSG00000021243	ENSMUST00000021669.Fcf1
ENSMUSG00000021243	ENSMUST00000171040.Fcf1
ENSMUSG00000021244	ENSMUST00000168977.Ylpm1
ENSMUSG00000021244	ENSMUST00000021670.Ylpm1
ENSMUSG00000021244	ENSMUST00000101202.Ylpm1
ENSMUSG00000042320	ENSMUST00000110249.Prox2
ENSMUSG00000004789	ENSMUST00000053811.Dlst
ENSMUSG00000019235	ENSMUST00000221972.Rps6kl1
ENSMUSG00000019235	ENSMUST00000019379.Rps6kl1
ENSMUSG00000004791	ENSMUST00000223220.Pgf
ENSMUSG00000004791	ENSMUST00000004913.Pgf
ENSMUSG00000004788	ENSMUST00000004910.Eif2b2
ENSMUSG00000021245	ENSMUST00000019378.Mlh3
ENSMUSG00000021245	ENSMUST00000220854.Mlh3
ENSMUSG00000008822	ENSMUST00000008966.Acyp1
ENSMUSG00000008822	ENSMUST00000121930.Acyp1
ENSMUSG00000045064	ENSMUST00000239335.Zc2hc1c
ENSMUSG00000008822	ENSMUST00000065913.Acyp1
ENSMUSG00000045064	ENSMUST00000059341.Zc2hc1c
ENSMUSG00000034290	ENSMUST00000040992.Nek9
ENSMUSG00000021248	ENSMUST00000040766.Tmed10
ENSMUSG00000021250	ENSMUST00000021674.Fos
ENSMUSG00000034271	ENSMUST00000177587.Jdp2
ENSMUSG00000034266	ENSMUST00000040536.Batf
ENSMUSG00000034258	ENSMUST00000040461.Flvcr2
ENSMUSG00000021252	ENSMUST00000021676.Erg28
ENSMUSG00000012609	ENSMUST00000095536.Ttll5
ENSMUSG00000012609	ENSMUST00000040179.Ttll5
ENSMUSG00000012609	ENSMUST00000040273.Ttll5
ENSMUSG00000012609	ENSMUST00000110224.Ttll5
ENSMUSG00000021253	ENSMUST00000003687.Tgfb3
ENSMUSG00000007867	ENSMUST00000054565.Ift43
ENSMUSG00000007867	ENSMUST00000222821.Ift43
ENSMUSG00000021254	ENSMUST00000221368.Gpatch2l
ENSMUSG00000021254	ENSMUST00000071106.Gpatch2l
ENSMUSG00000021255	ENSMUST00000116402.Esrrb
ENSMUSG00000021255	ENSMUST00000110203.Esrrb
ENSMUSG00000021255	ENSMUST00000110204.Esrrb
ENSMUSG00000021255	ENSMUST00000021680.Esrrb
ENSMUSG00000021256	ENSMUST00000021681.Vash1
ENSMUSG00000021257	ENSMUST00000021682.Angel1
ENSMUSG00000059114	ENSMUST00000223308.Lrrc74a
ENSMUSG00000059114	ENSMUST00000095527.Lrrc74a
ENSMUSG00000034168	ENSMUST00000038422.Irf2bpl
ENSMUSG00000034157	ENSMUST00000038369.Cipc
ENSMUSG00000034157	ENSMUST00000187814.Cipc
ENSMUSG00000034157	ENSMUST00000191463.Cipc
ENSMUSG00000048483	ENSMUST00000222543.Zdhhc22
ENSMUSG00000034145	ENSMUST00000146292.Tmem63c
ENSMUSG00000021032	ENSMUST00000110177.Ngb
ENSMUSG00000021032	ENSMUST00000021420.Ngb
ENSMUSG00000034126	ENSMUST00000037788.Pomt2
ENSMUSG00000021033	ENSMUST00000063117.Gstz1
ENSMUSG00000021033	ENSMUST00000222222.Gstz1
ENSMUSG00000034111	ENSMUST00000037418.Tmed8
ENSMUSG00000090812	ENSMUST00000182869.Samd15
ENSMUSG00000072919	ENSMUST00000222480.Noxred1
ENSMUSG00000021038	ENSMUST00000072744.Vipas39
ENSMUSG00000021038	ENSMUST00000179379.Vipas39
ENSMUSG00000021037	ENSMUST00000021425.Ahsa1
ENSMUSG00000050671	ENSMUST00000125733.Ism2
ENSMUSG00000021036	ENSMUST00000021424.Sptlc2
ENSMUSG00000079036	ENSMUST00000162961.Alkbh1
ENSMUSG00000021040	ENSMUST00000161023.Slirp
ENSMUSG00000021040	ENSMUST00000160488.Slirp
ENSMUSG00000021039	ENSMUST00000021428.Snw1
ENSMUSG00000113805	ENSMUST00000220499.Gm5788
ENSMUSG00000079034	ENSMUST00000110152.Gm8300
ENSMUSG00000096576	ENSMUST00000222112.Oog1
ENSMUSG00000096576	ENSMUST00000095509.Oog1
ENSMUSG00000096576	ENSMUST00000222332.Oog1
ENSMUSG00000092019	ENSMUST00000164838.Gm4027
ENSMUSG00000113489	ENSMUST00000220528.Gm16381
ENSMUSG00000095724	ENSMUST00000164517.Gm21319
ENSMUSG00000113201	ENSMUST00000221442.Gm21936
ENSMUSG00000079031	ENSMUST00000110149.BB287469
ENSMUSG00000113951	ENSMUST00000223236.Gm2001
ENSMUSG00000072905	ENSMUST00000110147.Gm2016
ENSMUSG00000113971	ENSMUST00000220585.Gm2022
ENSMUSG00000096619	ENSMUST00000180053.Gm2035
ENSMUSG00000096276	ENSMUST00000110145.Gm2042
ENSMUSG00000096276	ENSMUST00000180706.Gm2042
ENSMUSG00000096276	ENSMUST00000181326.Gm2042
ENSMUSG00000096049	ENSMUST00000180285.Gm2075
ENSMUSG00000096803	ENSMUST00000178301.Gm6803
ENSMUSG00000095717	ENSMUST00000178852.Gm2056
ENSMUSG00000114075	ENSMUST00000222340.Gm16368
ENSMUSG00000066027	ENSMUST00000220521.Gm10436
ENSMUSG00000066027	ENSMUST00000071580.Gm10436
ENSMUSG00000095799	ENSMUST00000179468.Gm8332
ENSMUSG00000079029	ENSMUST00000101168.Gm5662
ENSMUSG00000093847	ENSMUST00000218054.Gm5039
ENSMUSG00000021044	ENSMUST00000101165.Adck1
ENSMUSG00000066392	ENSMUST00000190626.Nrxn3
ENSMUSG00000066392	ENSMUST00000167103.Nrxn3
ENSMUSG00000066392	ENSMUST00000163134.Nrxn3
ENSMUSG00000007682	ENSMUST00000082432.Dio2
ENSMUSG00000061533	ENSMUST00000141429.Cep128
ENSMUSG00000020963	ENSMUST00000021346.Tshr
ENSMUSG00000020962	ENSMUST00000021345.Gtf2a1
ENSMUSG00000020962	ENSMUST00000063314.Gtf2a1
ENSMUSG00000020961	ENSMUST00000052969.Ston2
ENSMUSG00000020961	ENSMUST00000164713.Ston2
ENSMUSG00000020964	ENSMUST00000021347.Sel1l
ENSMUSG00000020964	ENSMUST00000178462.Sel1l
ENSMUSG00000020964	ENSMUST00000167466.Sel1l
ENSMUSG00000047414	ENSMUST00000057324.Flrt2
ENSMUSG00000021003	ENSMUST00000021390.Galc
ENSMUSG00000021886	ENSMUST00000075072.Gpr65
ENSMUSG00000033854	ENSMUST00000221240.Kcnk10
ENSMUSG00000033854	ENSMUST00000110113.Kcnk10
ENSMUSG00000021007	ENSMUST00000048402.Spata7
ENSMUSG00000021007	ENSMUST00000101146.Spata7
ENSMUSG00000021009	ENSMUST00000170188.Ptpn21
